Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-28T19:59:59.637Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.637Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.638Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.638Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.638Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.639Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.639Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.639Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Started Computation
2025-07-28T19:59:59.639Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Started Computation
2025-07-28T19:59:59.639Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Started Computation
2025-07-28T19:59:59.640Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Started Computation
2025-07-28T19:59:59.640Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Started Computation
2025-07-28T20:00:32.684Z,worker-mdnj8vq6whikoxu96xh,192.168.1.105,8,"Chrome on Android",Connected
2025-07-28T20:00:43.356Z,worker-mdnj93ub8421v8uzxtu,192.168.1.107,8,"Chrome on Android",Connected
2025-07-28T20:00:52.878Z,worker-mdnj98lj59h763t406w,192.168.1.104,8,"Chrome on Android",Connected
2025-07-28T20:06:19.935Z,worker-mdnj93ub8421v8uzxtu,192.168.1.107,8,"Chrome on Android",Disconnected
2025-07-28T20:06:43.768Z,worker-mdnj98lj59h763t406w,192.168.1.104,8,"Chrome on Android",Disconnected
2025-07-28T20:08:06.978Z,worker-mdnj98lj59h763t406w,192.168.1.104,8,"Chrome on Android",Connected
2025-07-28T20:10:24.804Z,worker-mdnj8vq6whikoxu96xh,192.168.1.105,8,"Chrome on Android",Disconnected
2025-07-28T20:13:54.657Z,worker-mdnj98lj59h763t406w,192.168.1.104,8,"Chrome on Android",Disconnected
2025-07-28T20:25:24.342Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:24.347Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:24.380Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:24.389Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:24.419Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:24.427Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:27.052Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:27.819Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:29.694Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:29.698Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:29.746Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:29.774Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:31.205Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:31.219Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:31.240Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:31.244Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:32.350Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:32.370Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:33.216Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:34.968Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:34.971Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:35.746Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:35.791Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:37.218Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:37.242Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:38.649Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:39.581Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:39.583Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:39.915Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:41.283Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:41.287Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:42.187Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:43.931Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:44.230Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:45.004Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:45.007Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:45.008Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:45.271Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:46.633Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:47.802Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:25:48.754Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:48.791Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:48.853Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:50.208Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:50.321Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:50.338Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:51.219Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:52.117Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:54.107Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:25:55.513Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:55.515Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:25:56.471Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:25:56.541Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:57.203Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:25:58.505Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:00.781Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:00.786Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:01.706Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:01.768Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:01.799Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:01.889Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:03.216Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:03.237Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:04.819Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:06.145Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:06.148Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:07.077Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:07.089Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:08.593Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:08.603Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:08.617Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:08.742Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:08.778Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:10.230Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:10.261Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:10.289Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:11.469Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:11.473Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:12.887Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:14.202Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:15.399Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:15.467Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:15.504Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:15.515Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:16.950Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:16.955Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:16.979Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:16.989Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:18.283Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:19.251Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:19.317Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:20.584Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:20.693Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:20.699Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:20.741Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:20.767Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:22.243Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:22.246Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:22.247Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:22.254Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:23.571Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:25.210Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:25.240Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:26.141Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:26.872Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:26.879Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:26.904Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:26.928Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:27.805Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:28.534Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:28.538Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:28.552Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:29.570Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:31.202Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:31.231Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:31.389Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:32.208Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:32.211Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:33.095Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:34.097Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:34.905Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:36.847Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:36.864Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:36.867Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:38.243Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:38.306Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:38.349Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:38.374Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:39.416Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:40.541Z,worker-mdniv2w0r6yed0i2s9a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:41.883Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:42.135Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:42.141Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:42.146Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:43.633Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:43.639Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:26:44.638Z,worker-mdnk6n0rz1pm6fj7s3n,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:44.809Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:45.753Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:46.761Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:47.557Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:48.583Z,worker-mdnk6q2d975f9zfcm4a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:50.315Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:50.323Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:50.324Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:50.339Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:50.360Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:51.738Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:52.739Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:52.917Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:53.842Z,worker-mdnk6q2d975f9zfcm4a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:26:55.655Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:55.657Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:55.658Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:26:55.659Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:55.684Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:57.759Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:58.478Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:26:58.728Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:26:59.852Z,worker-mdnk6q2d975f9zfcm4a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:00.957Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:00.964Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:00.965Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:03.743Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:04.753Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:05.626Z,worker-mdnk6q2d975f9zfcm4a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:07.251Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:07.254Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:07.255Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:08.278Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:08.313Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:09.750Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:10.761Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:11.005Z,worker-mdnk6q2d975f9zfcm4a,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:12.244Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:13.273Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:13.299Z,worker-mdnizbncmucw0l8r5g,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:13.320Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:14.085Z,worker-mdnk79cfwdb7lw919d9,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:15.556Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:15.560Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:15.567Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:15.741Z,worker-mdnizwt1qpdwi6sqh4,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:16.664Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:16.700Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:16.753Z,worker-mdnizy172zm04dczuib,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:18.268Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:19.560Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:19.572Z,worker-mdnk79cfwdb7lw919d9,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:20.860Z,worker-mdnizz0msm4tk4g91x,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T20:27:20.864Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:20.865Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:21.949Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:23.233Z,worker-mdnizcifpagrex3ztzf,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:24.217Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:25.103Z,worker-mdnk79cfwdb7lw919d9,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:25.122Z,worker-mdnizdhkhq0bl49m5ph,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T20:27:26.173Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:26.178Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:27.287Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:28.321Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:30.328Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:30.427Z,worker-mdnk79cfwdb7lw919d9,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:31.445Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:31.450Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:32.585Z,worker-mdnizorfwot1n8c947c,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:34.230Z,worker-mdnizmfy5lkpkxaoaqp,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T20:27:35.615Z,worker-mdnk79cfwdb7lw919d9,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T20:27:36.776Z,worker-mdncx5vhdincyi2a9bb,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T20:27:36.778Z,worker-mdncx87da83ljp3wrwh,192.168.1.100,4,"Chrome on Windows",Connected
